ChEMBL ID;Receptor;Species;Purchasable;No. records;Assay type;Min.;Average;Max.;Unit;Mol. weight;Rot. Bonds;H don;H acc;LogP;Smiles
(S)-FTY720-phosphate;3394;Smallmolecule;None;-1;6;Human;29;Functional;19;8.7;8.7;8.7;IC50;ChEMBL;387;14;4;4;3.3;CCCCCCCCc1ccc(cc1)CC[C@@](COP(=O)(O)O)(CO)N
CHEMBL190006;67033;Smallmolecule;None;4;4;Human;5;Functional;5;7.6;8.6;9.9;EC50;ChEMBL;387;14;4;4;3.3;CCCCCCCCc1ccc(CC[C@@](N)(CO)COP(=O)(O)O)cc1
CHEMBL199791;72169;Smallmolecule;None;-5;4;Human;8;Functional;1;9.0;9.0;9.0;EC50;ChEMBL;337;14;4;4;2.9;CCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)COP(=O)(O)O
CHEMBL208168;76724;Smallmolecule;None;316;3;Human;0;Functional;1;9.3;9.3;9.3;EC50;ChEMBL;390;6;1;4;5.8;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(C3CCCCC3)cc2)n1
CHEMBL208224;76733;Smallmolecule;None;58;3;Human;0;Functional;1;7.9;7.8;7.9;EC50;ChEMBL;404;7;1;4;6.2;Cc1cc(CCCC(=O)O)ccc1-c1noc(-c2ccc(C3CCCCC3)cc2)n1
CHEMBL208682;76874;Smallmolecule;None;-;1;Human;0;Functional;1;6.3;6.3;6.3;EC50;ChEMBL;362;4;1;4;5.5;Cc1cc(C(=O)O)ccc1-c1noc(-c2ccc(C3CCCCC3)cc2)n1
CHEMBL208786;77019;Smallmolecule;None;109;2;Human;0;Functional;1;8.6;8.6;8.6;EC50;ChEMBL;318;3;0;3;5.8;Cc1ccccc1-c1noc(-c2ccc(C3CCCCC3)cc2)n1
CHEMBL208898;77102;Smallmolecule;None;1047;3;Human;0;Functional;1;9.7;9.7;9.7;EC50;ChEMBL;380;7;1;5;4.8;Cc1cc(-c2nc(-c3ccc(CCC(=O)O)cc3C)no2)ccc1OC(C)C
CHEMBL208924;77146;Smallmolecule;None;467;3;Human;0;Functional;2;10.1;10.1;10.1;EC50;ChEMBL;434;7;1;5;5.5;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(OC(C)C)c(C(F)(F)F)c2)n1
CHEMBL209008;77177;Smallmolecule;None;89;3;Human;0;Functional;1;7.9;7.9;7.9;EC50;ChEMBL;432;9;1;4;6.9;Cc1cc(CCCCCC(=O)O)ccc1-c1noc(-c2ccc(C3CCCCC3)cc2)n1
CHEMBL209484;77364;Smallmolecule;None;239;3;Human;0;Functional;1;10.0;10.0;10.0;EC50;ChEMBL;455;7;1;6;5.1;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2cnc(OC(C)C(F)(F)F)c(Cl)c2)n1
CHEMBL209566;77378;Smallmolecule;None;354;2;Human;0;Functional;1;8.5;8.5;8.5;EC50;ChEMBL;365;7;1;5;4.3;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(CC(C)C)cn2)n1
CHEMBL209567;77379;Smallmolecule;None;524;3;Human;0;Functional;1;9.1;9.1;9.1;EC50;ChEMBL;401;7;1;5;4.9;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(C(F)(F)C(C)C)cn2)n1
